2026-02-28T09:53:46: 2026-02-28 09:53:46 | INFO    | ✅ БД urgent_news инициализирована
2026-03-01T22:35:21: 2026-03-01 22:35:21 | INFO    | ⏭️ Пропущена старая новость (3.2ч > 3ч): Глава МИД Ирана: Трамп отдал приказ «бомбить стол 
2026-03-01T22:35:21: 2026-03-01 22:35:21 | INFO    | ⏭️ Пропущена старая новость (3.9ч > 3ч): Силы ПВО за три часа уничтожили 48 украинских бесп
2026-03-01T22:35:21: 2026-03-01 22:35:21 | INFO    | ⏭️ Пропущена старая новость (4.0ч > 3ч): Число погибших при ударе по школе в Иране возросло
2026-03-01T22:35:21: 2026-03-01 22:35:21 | INFO    | ⏭️ Пропущена старая новость (4.1ч > 3ч): Росавиация: туман в Москве может привести к измене
2026-03-01T22:35:21: 2026-03-01 22:35:21 | INFO    | ⏭️ Пропущена старая новость (4.4ч > 3ч): КСИР заявил об убийстве и ранении 560 американских
2026-03-01T22:35:21: 2026-03-01 22:35:21 | INFO    | ⏭️ Пропущена старая новость (4.6ч > 3ч): Трамп: США потопили девять военных кораблей Ирана
2026-03-01T22:35:21: 2026-03-01 22:35:21 | INFO    | ⏭️ Пропущена старая новость (4.9ч > 3ч): АТОР сообщила о выселении туристов из некоторых от
2026-03-01T22:35:21: 2026-03-01 22:35:21 | INFO    | 📰 economy: найдено 23 новостей
2026-03-01T22:35:21: 2026-03-01 22:35:21 | INFO    | ✅ Цикл завершён
2026-03-01T22:37:21: 2026-03-01 22:37:21 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T22:37:21: 2026-03-01 22:37:21 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T22:37:21: 2026-03-01 22:37:21 | INFO    | 🔄 Дубликат (content_hash): Трамп считает, что военная операция в Иране может 
2026-03-01T22:37:21: 2026-03-01 22:37:21 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'СМИ: НАТО скорректирует размещение своих сил на Бл' ~ 'СМИ: НАТО скорректирует размещение своих сил на Бл'
2026-03-01T22:37:21: 2026-03-01 22:37:21 | INFO    | 🔄 Дубликат (urgent_similar_title): СМИ: НАТО скорректирует размещение своих сил на Бл
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (6491.3ч > 3ч): Захарова: РФ приняла к сведению слова Вучича о рев
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (6491.3ч > 3ч): Нижегородская область и ЦБ будут сотрудничать в сф
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (6491.4ч > 3ч): МИД Ирана не пойдет на сделку с США без сохранения
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (6491.4ч > 3ч): В Магаданской области объявили чрезвычайную пожарн
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (6491.4ч > 3ч): На арктическом форуме в Архангельске обсудят разви
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (6491.5ч > 3ч): В РФ первые пять месяцев 2025 года стали самыми те
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (6491.5ч > 3ч): Генеративный ИИ научили определять расстояния межд
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (6491.5ч > 3ч): На Викторию Боню составили протокол по делу о проп
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (6491.5ч > 3ч): РЖД: погибший под Брянском машинист до конца испол
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (6491.5ч > 3ч): ДОМ.РФ и VK Tech займутся развитием ИИ-технологий 
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (3.2ч > 3ч): Глава МИД Ирана: Трамп отдал приказ «бомбить стол 
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (3.9ч > 3ч): Силы ПВО за три часа уничтожили 48 украинских бесп
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (4.1ч > 3ч): Число погибших при ударе по школе в Иране возросло
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (4.1ч > 3ч): Росавиация: туман в Москве может привести к измене
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (4.4ч > 3ч): КСИР заявил об убийстве и ранении 560 американских
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (4.6ч > 3ч): Трамп: США потопили девять военных кораблей Ирана
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ⏭️ Пропущена старая новость (4.9ч > 3ч): АТОР сообщила о выселении туристов из некоторых от
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | 📰 economy: найдено 13 новостей
2026-03-01T22:37:22: 2026-03-01 22:37:22 | INFO    | ✅ Цикл завершён
2026-03-01T22:39:22: 2026-03-01 22:39:22 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | 🔄 Дубликат (content_hash): Трамп считает, что военная операция в Иране может 
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'СМИ: НАТО скорректирует размещение своих сил на Бл' ~ 'СМИ: НАТО скорректирует размещение своих сил на Бл'
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | 🔄 Дубликат (urgent_similar_title): СМИ: НАТО скорректирует размещение своих сил на Бл
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (6491.4ч > 3ч): Захарова: РФ приняла к сведению слова Вучича о рев
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (6491.4ч > 3ч): Нижегородская область и ЦБ будут сотрудничать в сф
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (6491.4ч > 3ч): МИД Ирана не пойдет на сделку с США без сохранения
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (6491.4ч > 3ч): В Магаданской области объявили чрезвычайную пожарн
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (6491.5ч > 3ч): На арктическом форуме в Архангельске обсудят разви
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (6491.5ч > 3ч): В РФ первые пять месяцев 2025 года стали самыми те
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (6491.5ч > 3ч): Генеративный ИИ научили определять расстояния межд
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (6491.5ч > 3ч): На Викторию Боню составили протокол по делу о проп
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (6491.5ч > 3ч): РЖД: погибший под Брянском машинист до конца испол
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (6491.5ч > 3ч): ДОМ.РФ и VK Tech займутся развитием ИИ-технологий 
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (3.0ч > 3ч): Биржи ОАЭ закроются на два дня из-за риска обвала 
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (3.2ч > 3ч): Глава МИД Ирана: Трамп отдал приказ «бомбить стол 
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (4.0ч > 3ч): Силы ПВО за три часа уничтожили 48 украинских бесп
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (4.1ч > 3ч): Число погибших при ударе по школе в Иране возросло
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (4.2ч > 3ч): Росавиация: туман в Москве может привести к измене
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (4.4ч > 3ч): КСИР заявил об убийстве и ранении 560 американских
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (4.6ч > 3ч): Трамп: США потопили девять военных кораблей Ирана
2026-03-01T22:39:23: 2026-03-01 22:39:23 | INFO    | ⏭️ Пропущена старая новость (4.9ч > 3ч): АТОР сообщила о выселении туристов из некоторых от
2026-03-01T22:39:24: 2026-03-01 22:39:24 | INFO    | 📰 economy: найдено 12 новостей
2026-03-01T22:39:24: 2026-03-01 22:39:24 | INFO    | ✅ Цикл завершён
2026-03-01T22:41:24: 2026-03-01 22:41:24 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T22:41:24: 2026-03-01 22:41:24 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T22:41:24: 2026-03-01 22:41:24 | INFO    | 🔄 Дубликат (content_hash): Трамп считает, что военная операция в Иране может 
2026-03-01T22:41:24: 2026-03-01 22:41:24 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'СМИ: НАТО скорректирует размещение своих сил на Бл' ~ 'СМИ: НАТО скорректирует размещение своих сил на Бл'
2026-03-01T22:41:24: 2026-03-01 22:41:24 | INFO    | 🔄 Дубликат (urgent_similar_title): СМИ: НАТО скорректирует размещение своих сил на Бл
2026-03-01T22:41:25: 2026-03-01 22:41:25 | INFO    | ⏭️ Пропущена старая новость (3.0ч > 3ч): Биржи ОАЭ закроются на два дня из-за риска обвала 
2026-03-01T22:41:25: 2026-03-01 22:41:25 | INFO    | ⏭️ Пропущена старая новость (3.3ч > 3ч): Глава МИД Ирана: Трамп отдал приказ «бомбить стол 
2026-03-01T22:41:25: 2026-03-01 22:41:25 | INFO    | ⏭️ Пропущена старая новость (4.0ч > 3ч): Силы ПВО за три часа уничтожили 48 украинских бесп
2026-03-01T22:41:25: 2026-03-01 22:41:25 | INFO    | ⏭️ Пропущена старая новость (4.1ч > 3ч): Число погибших при ударе по школе в Иране возросло
2026-03-01T22:41:25: 2026-03-01 22:41:25 | INFO    | ⏭️ Пропущена старая новость (4.2ч > 3ч): Росавиация: туман в Москве может привести к измене
2026-03-01T22:41:25: 2026-03-01 22:41:25 | INFO    | ⏭️ Пропущена старая новость (4.5ч > 3ч): КСИР заявил об убийстве и ранении 560 американских
2026-03-01T22:41:25: 2026-03-01 22:41:25 | INFO    | ⏭️ Пропущена старая новость (4.7ч > 3ч): Трамп: США потопили девять военных кораблей Ирана
2026-03-01T22:41:25: 2026-03-01 22:41:25 | INFO    | ⏭️ Пропущена старая новость (5.0ч > 3ч): АТОР сообщила о выселении туристов из некоторых от
2026-03-01T22:41:25: 2026-03-01 22:41:25 | INFO    | 📰 economy: найдено 22 новостей
2026-03-01T22:41:25: 2026-03-01 22:41:25 | INFO    | ✅ Цикл завершён
2026-03-01T22:43:25: 2026-03-01 22:43:25 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T22:43:25: 2026-03-01 22:43:25 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T22:43:25: 2026-03-01 22:43:25 | INFO    | 🔄 Дубликат (content_hash): Трамп считает, что военная операция в Иране может 
2026-03-01T22:43:25: 2026-03-01 22:43:25 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'СМИ: НАТО скорректирует размещение своих сил на Бл' ~ 'СМИ: НАТО скорректирует размещение своих сил на Бл'
2026-03-01T22:43:25: 2026-03-01 22:43:25 | INFO    | 🔄 Дубликат (urgent_similar_title): СМИ: НАТО скорректирует размещение своих сил на Бл
2026-03-01T22:43:26: 2026-03-01 22:43:26 | INFO    | ⏭️ Пропущена старая новость (3.1ч > 3ч): Биржи ОАЭ закроются на два дня из-за риска обвала 
2026-03-01T22:43:26: 2026-03-01 22:43:26 | INFO    | ⏭️ Пропущена старая новость (3.3ч > 3ч): Глава МИД Ирана: Трамп отдал приказ «бомбить стол 
2026-03-01T22:43:26: 2026-03-01 22:43:26 | INFO    | ⏭️ Пропущена старая новость (4.0ч > 3ч): Силы ПВО за три часа уничтожили 48 украинских бесп
2026-03-01T22:43:26: 2026-03-01 22:43:26 | INFO    | ⏭️ Пропущена старая новость (4.2ч > 3ч): Число погибших при ударе по школе в Иране возросло
2026-03-01T22:43:26: 2026-03-01 22:43:26 | INFO    | ⏭️ Пропущена старая новость (4.2ч > 3ч): Росавиация: туман в Москве может привести к измене
2026-03-01T22:43:26: 2026-03-01 22:43:26 | INFO    | ⏭️ Пропущена старая новость (4.5ч > 3ч): КСИР заявил об убийстве и ранении 560 американских
2026-03-01T22:43:26: 2026-03-01 22:43:26 | INFO    | ⏭️ Пропущена старая новость (4.7ч > 3ч): Трамп: США потопили девять военных кораблей Ирана
2026-03-01T22:43:26: 2026-03-01 22:43:26 | INFO    | ⏭️ Пропущена старая новость (5.0ч > 3ч): АТОР сообщила о выселении туристов из некоторых от
2026-03-01T22:43:26: 2026-03-01 22:43:26 | INFO    | 📰 economy: найдено 22 новостей
2026-03-01T22:43:26: 2026-03-01 22:43:26 | INFO    | ✅ Цикл завершён
2026-03-01T22:45:26: 2026-03-01 22:45:26 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T22:45:26: 2026-03-01 22:45:26 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T22:45:27: 2026-03-01 22:45:26 | INFO    | 🔄 Дубликат (content_hash): Трамп считает, что военная операция в Иране может 
2026-03-01T22:45:27: 2026-03-01 22:45:27 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'СМИ: НАТО скорректирует размещение своих сил на Бл' ~ 'СМИ: НАТО скорректирует размещение своих сил на Бл'
2026-03-01T22:45:27: 2026-03-01 22:45:27 | INFO    | 🔄 Дубликат (urgent_similar_title): СМИ: НАТО скорректирует размещение своих сил на Бл
2026-03-01T22:45:27: 2026-03-01 22:45:27 | INFO    | ⏭️ Пропущена старая новость (3.1ч > 3ч): Биржи ОАЭ закроются на два дня из-за риска обвала 
2026-03-01T22:45:27: 2026-03-01 22:45:27 | INFO    | ⏭️ Пропущена старая новость (3.3ч > 3ч): Глава МИД Ирана: Трамп отдал приказ «бомбить стол 
2026-03-01T22:45:27: 2026-03-01 22:45:27 | INFO    | ⏭️ Пропущена старая новость (4.1ч > 3ч): Силы ПВО за три часа уничтожили 48 украинских бесп
2026-03-01T22:45:27: 2026-03-01 22:45:27 | INFO    | ⏭️ Пропущена старая новость (4.2ч > 3ч): Число погибших при ударе по школе в Иране возросло
2026-03-01T22:45:27: 2026-03-01 22:45:27 | INFO    | ⏭️ Пропущена старая новость (4.3ч > 3ч): Росавиация: туман в Москве может привести к измене
2026-03-01T22:45:27: 2026-03-01 22:45:27 | INFO    | ⏭️ Пропущена старая новость (4.5ч > 3ч): КСИР заявил об убийстве и ранении 560 американских
2026-03-01T22:45:27: 2026-03-01 22:45:27 | INFO    | ⏭️ Пропущена старая новость (4.7ч > 3ч): Трамп: США потопили девять военных кораблей Ирана
2026-03-01T22:45:27: 2026-03-01 22:45:27 | INFO    | ⏭️ Пропущена старая новость (5.0ч > 3ч): АТОР сообщила о выселении туристов из некоторых от
2026-03-01T22:45:27: 2026-03-01 22:45:27 | INFO    | 📰 economy: найдено 22 новостей
2026-03-01T22:45:27: 2026-03-01 22:45:27 | INFO    | ✅ Цикл завершён
2026-03-01T22:47:27: 2026-03-01 22:47:27 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | 🔄 Дубликат (content_hash): Трамп считает, что военная операция в Иране может 
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'СМИ: НАТО скорректирует размещение своих сил на Бл' ~ 'СМИ: НАТО скорректирует размещение своих сил на Бл'
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | 🔄 Дубликат (urgent_similar_title): СМИ: НАТО скорректирует размещение своих сил на Бл
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | ⏭️ Пропущена старая новость (3.1ч > 3ч): Биржи ОАЭ закроются на два дня из-за риска обвала 
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | ⏭️ Пропущена старая новость (3.4ч > 3ч): Глава МИД Ирана: Трамп отдал приказ «бомбить стол 
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | ⏭️ Пропущена старая новость (4.1ч > 3ч): Силы ПВО за три часа уничтожили 48 украинских бесп
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | ⏭️ Пропущена старая новость (4.2ч > 3ч): Число погибших при ударе по школе в Иране возросло
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | ⏭️ Пропущена старая новость (4.3ч > 3ч): Росавиация: туман в Москве может привести к измене
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | ⏭️ Пропущена старая новость (4.6ч > 3ч): КСИР заявил об убийстве и ранении 560 американских
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | ⏭️ Пропущена старая новость (4.8ч > 3ч): Трамп: США потопили девять военных кораблей Ирана
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | ⏭️ Пропущена старая новость (5.1ч > 3ч): АТОР сообщила о выселении туристов из некоторых от
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | 📰 economy: найдено 22 новостей
2026-03-01T22:47:28: 2026-03-01 22:47:28 | INFO    | ✅ Цикл завершён
2026-03-01T22:49:28: 2026-03-01 22:49:28 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T22:49:29: 2026-03-01 22:49:29 | INFO    | ⏭️ Пропущена старая новость (3.0ч > 3ч): В Севастополе почти полностью восстановлено электр
2026-03-01T22:49:29: 2026-03-01 22:49:29 | INFO    | 📰 politics: найдено 29 новостей
2026-03-01T22:49:29: 2026-03-01 22:49:29 | INFO    | 🔄 Дубликат (content_hash): Трамп считает, что военная операция в Иране может 
2026-03-01T22:49:29: 2026-03-01 22:49:29 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'СМИ: НАТО скорректирует размещение своих сил на Бл' ~ 'СМИ: НАТО скорректирует размещение своих сил на Бл'
2026-03-01T22:49:29: 2026-03-01 22:49:29 | INFO    | 🔄 Дубликат (urgent_similar_title): СМИ: НАТО скорректирует размещение своих сил на Бл
2026-03-01T22:49:29: 2026-03-01 22:49:29 | INFO    | ⏭️ Пропущена старая новость (3.0ч > 3ч): В Севастополе почти полностью восстановлено электр
2026-03-01T22:49:30: 2026-03-01 22:49:30 | INFO    | ⏭️ Пропущена старая новость (3.2ч > 3ч): Биржи ОАЭ закроются на два дня из-за риска обвала 
2026-03-01T22:49:30: 2026-03-01 22:49:30 | INFO    | ⏭️ Пропущена старая новость (3.4ч > 3ч): Глава МИД Ирана: Трамп отдал приказ «бомбить стол 
2026-03-01T22:49:30: 2026-03-01 22:49:30 | INFO    | ⏭️ Пропущена старая новость (4.2ч > 3ч): Силы ПВО за три часа уничтожили 48 украинских бесп
2026-03-01T22:49:30: 2026-03-01 22:49:30 | INFO    | ⏭️ Пропущена старая новость (4.3ч > 3ч): Число погибших при ударе по школе в Иране возросло
2026-03-01T22:49:30: 2026-03-01 22:49:30 | INFO    | ⏭️ Пропущена старая новость (4.3ч > 3ч): Росавиация: туман в Москве может привести к измене
2026-03-01T22:49:30: 2026-03-01 22:49:30 | INFO    | ⏭️ Пропущена старая новость (4.6ч > 3ч): КСИР заявил об убийстве и ранении 560 американских
2026-03-01T22:49:30: 2026-03-01 22:49:30 | INFO    | ⏭️ Пропущена старая новость (4.8ч > 3ч): Трамп: США потопили девять военных кораблей Ирана
2026-03-01T22:49:30: 2026-03-01 22:49:30 | INFO    | ⏭️ Пропущена старая новость (5.1ч > 3ч): АТОР сообщила о выселении туристов из некоторых от
2026-03-01T22:49:30: 2026-03-01 22:49:30 | INFO    | 📰 economy: найдено 21 новостей
2026-03-01T22:49:30: 2026-03-01 22:49:30 | INFO    | ✅ Цикл завершён
2026-03-01T22:51:30: 2026-03-01 22:51:30 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T22:51:30: 2026-03-01 22:51:30 | INFO    | ⏭️ Пропущена старая новость (3.0ч > 3ч): В Севастополе почти полностью восстановлено электр
2026-03-01T22:51:30: 2026-03-01 22:51:30 | INFO    | 📰 politics: найдено 29 новостей
2026-03-01T22:51:30: 2026-03-01 22:51:30 | INFO    | 🔄 Дубликат (content_hash): Трамп считает, что военная операция в Иране может 
2026-03-01T22:51:30: 2026-03-01 22:51:30 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'СМИ: НАТО скорректирует размещение своих сил на Бл' ~ 'СМИ: НАТО скорректирует размещение своих сил на Бл'
2026-03-01T22:51:30: 2026-03-01 22:51:30 | INFO    | 🔄 Дубликат (urgent_similar_title): СМИ: НАТО скорректирует размещение своих сил на Бл
2026-03-01T22:51:31: 2026-03-01 22:51:31 | INFO    | ⏭️ Пропущена старая новость (3.0ч > 3ч): В Севастополе почти полностью восстановлено электр
2026-03-01T22:51:31: 2026-03-01 22:51:31 | INFO    | ⏭️ Пропущена старая новость (3.2ч > 3ч): Биржи ОАЭ закроются на два дня из-за риска обвала 
2026-03-01T22:51:31: 2026-03-01 22:51:31 | INFO    | ⏭️ Пропущена старая новость (3.4ч > 3ч): Глава МИД Ирана: Трамп отдал приказ «бомбить стол 
2026-03-01T22:51:31: 2026-03-01 22:51:31 | INFO    | ⏭️ Пропущена старая новость (4.2ч > 3ч): Силы ПВО за три часа уничтожили 48 украинских бесп
2026-03-01T22:51:31: 2026-03-01 22:51:31 | INFO    | ⏭️ Пропущена старая новость (4.3ч > 3ч): Число погибших при ударе по школе в Иране возросло
2026-03-01T22:51:31: 2026-03-01 22:51:31 | INFO    | ⏭️ Пропущена старая новость (4.4ч > 3ч): Росавиация: туман в Москве может привести к измене
2026-03-01T22:51:31: 2026-03-01 22:51:31 | INFO    | ⏭️ Пропущена старая новость (4.6ч > 3ч): КСИР заявил об убийстве и ранении 560 американских
2026-03-01T22:51:31: 2026-03-01 22:51:31 | INFO    | ⏭️ Пропущена старая новость (4.8ч > 3ч): Трамп: США потопили девять военных кораблей Ирана
2026-03-01T22:51:31: 2026-03-01 22:51:31 | INFO    | ⏭️ Пропущена старая новость (5.1ч > 3ч): АТОР сообщила о выселении туристов из некоторых от
2026-03-01T22:51:31: 2026-03-01 22:51:31 | INFO    | 📰 economy: найдено 21 новостей
2026-03-01T22:51:31: 2026-03-01 22:51:31 | INFO    | ✅ Цикл завершён
2026-03-01T22:53:31: 2026-03-01 22:53:31 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (3.1ч > 3ч): В Севастополе почти полностью восстановлено электр
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | 📰 politics: найдено 29 новостей
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | 🔄 Дубликат (content_hash): Трамп считает, что военная операция в Иране может 
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'СМИ: НАТО скорректирует размещение своих сил на Бл' ~ 'СМИ: НАТО скорректирует размещение своих сил на Бл'
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | 🔄 Дубликат (urgent_similar_title): СМИ: НАТО скорректирует размещение своих сил на Бл
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (3.1ч > 3ч): В Севастополе почти полностью восстановлено электр
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (6491.6ч > 3ч): Захарова: РФ приняла к сведению слова Вучича о рев
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (6491.6ч > 3ч): Нижегородская область и ЦБ будут сотрудничать в сф
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (6491.6ч > 3ч): МИД Ирана не пойдет на сделку с США без сохранения
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (6491.7ч > 3ч): В Магаданской области объявили чрезвычайную пожарн
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (6491.7ч > 3ч): На арктическом форуме в Архангельске обсудят разви
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (6491.7ч > 3ч): В РФ первые пять месяцев 2025 года стали самыми те
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (6491.7ч > 3ч): Генеративный ИИ научили определять расстояния межд
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (6491.7ч > 3ч): На Викторию Боню составили протокол по делу о проп
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (6491.7ч > 3ч): РЖД: погибший под Брянском машинист до конца испол
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (6491.7ч > 3ч): ДОМ.РФ и VK Tech займутся развитием ИИ-технологий 
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (3.2ч > 3ч): Биржи ОАЭ закроются на два дня из-за риска обвала 
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (3.5ч > 3ч): Глава МИД Ирана: Трамп отдал приказ «бомбить стол 
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (4.2ч > 3ч): Силы ПВО за три часа уничтожили 48 украинских бесп
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (4.3ч > 3ч): Число погибших при ударе по школе в Иране возросло
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (4.4ч > 3ч): Росавиация: туман в Москве может привести к измене
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (4.7ч > 3ч): КСИР заявил об убийстве и ранении 560 американских
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (4.9ч > 3ч): Трамп: США потопили девять военных кораблей Ирана
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ⏭️ Пропущена старая новость (5.2ч > 3ч): АТОР сообщила о выселении туристов из некоторых от
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | 📰 economy: найдено 11 новостей
2026-03-01T22:53:32: 2026-03-01 22:53:32 | INFO    | ✅ Цикл завершён
2026-03-01T22:55:32: 2026-03-01 22:55:32 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T22:55:32: 2026-03-01 22:55:32 | INFO    | ⏭️ Пропущена старая новость (3.1ч > 3ч): В Севастополе почти полностью восстановлено электр
2026-03-01T22:55:33: 2026-03-01 22:55:33 | INFO    | 📰 politics: найдено 29 новостей
